Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
47,Brentwood,San Francisco Bay,1/26/2021,1200,026,0.01,A,0.00, ,889, ,,S,,S,,Q,,Q,10.0, ,122, ,44.7, 
47,Brentwood,San Francisco Bay,1/26/2021,1300,026,0.01,A,0.00, ,767, ,,S,,S,,Q,,Q,8.7, ,138, ,45.8, 
47,Brentwood,San Francisco Bay,1/26/2021,1400,026,0.01,A,0.00, ,475, ,,S,,S,,Q,,Q,9.7, ,179, ,46.8, 
47,Brentwood,San Francisco Bay,1/26/2021,1500,026,0.01,A,0.00, ,292, ,,S,,S,,Q,,Q,7.8, ,151, ,47.5, 
47,Brentwood,San Francisco Bay,1/26/2021,1600,026,0.00,A,0.00, ,102, ,,S,,S,,Q,,Q,9.8, ,147, ,47.9, 
47,Brentwood,San Francisco Bay,1/26/2021,1700,026,0.00,A,0.00, ,39, ,,S,,S,,Q,,Q,12.7, ,157, ,48.0, 
47,Brentwood,San Francisco Bay,1/26/2021,1800,026,0.00,A,0.00, ,3, ,,S,,S,,Q,,Q,11.9, ,139, ,47.9, 
47,Brentwood,San Francisco Bay,1/26/2021,1900,026,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,11.3, ,135, ,47.7, 
47,Brentwood,San Francisco Bay,1/26/2021,2000,026,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,19.5, ,133, ,47.4, 
47,Brentwood,San Francisco Bay,1/26/2021,2100,026,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,21.3, ,125, ,47.0, 
47,Brentwood,San Francisco Bay,1/26/2021,2200,026,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,25.5, ,120, ,46.6, 
47,Brentwood,San Francisco Bay,1/26/2021,2300,026,0.00,A,0.02, ,0, ,,S,,S,,Q,,Q,28.5, ,119, ,46.2, 
47,Brentwood,San Francisco Bay,1/26/2021,2400,026,0.00,A,0.09, ,0, ,,S,,S,,Q,,Q,27.2, ,119, ,45.5, 
47,Brentwood,San Francisco Bay,1/27/2021,0100,027,0.00,A,0.19, ,0, ,,S,,S,,Q,,Q,25.3, ,118, ,44.1, 
47,Brentwood,San Francisco Bay,1/27/2021,0200,027,0.00,A,0.23, ,0, ,,S,,S,,Q,,Q,23.6, ,117, ,43.5, 
47,Brentwood,San Francisco Bay,1/27/2021,0300,027,0.00,A,0.10, ,0, ,,S,,S,,Q,,Q,25.2, ,116, ,43.6, 
47,Brentwood,San Francisco Bay,1/27/2021,0400,027,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,20.9, ,127, ,44.1, 
47,Brentwood,San Francisco Bay,1/27/2021,0500,027,0.00,A,0.03, ,0, ,,S,,S,,Q,,Q,15.2, ,129, ,44.4, 
47,Brentwood,San Francisco Bay,1/27/2021,0600,027,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,14.0, ,125, ,44.5, 
47,Brentwood,San Francisco Bay,1/27/2021,0700,027,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,14.3, ,130, ,44.6, 
47,Brentwood,San Francisco Bay,1/27/2021,0800,027,0.00,A,0.00, ,16, ,,S,,S,,Q,,Q,10.7, ,120, ,44.7, 
47,Brentwood,San Francisco Bay,1/27/2021,0900,027,0.00,A,0.00, ,90, ,,S,,S,,Q,,Q,11.0, ,121, ,44.7, 
47,Brentwood,San Francisco Bay,1/27/2021,1000,027,0.00,A,0.00, ,379, ,,S,,S,,Q,,Q,13.9, ,132, ,44.8, 
47,Brentwood,San Francisco Bay,1/27/2021,1100,027,0.01,A,0.00, ,395, ,,S,,S,,Q,,Q,16.1, ,124, ,45.2, 
47,Brentwood,San Francisco Bay,1/27/2021,1200,027,0.01,A,0.00, ,276, ,,S,,S,,Q,,Q,16.8, ,121, ,45.7, 
47,Brentwood,San Francisco Bay,1/27/2021,1300,027,0.01,A,0.00, ,266, ,,S,,S,,Q,,Q,18.1, ,116, ,46.2, 
47,Brentwood,San Francisco Bay,1/27/2021,1400,027,0.01,A,0.00, ,185, ,,S,,S,,Q,,Q,17.0, ,117, ,46.5, 
47,Brentwood,San Francisco Bay,1/27/2021,1500,027,0.01,A,0.02, ,100, ,,S,,S,,Q,,Q,18.0, ,120, ,46.8, 
47,Brentwood,San Francisco Bay,1/27/2021,1600,027,0.00,A,0.06, ,41, ,,S,,S,,Q,,Q,20.9, ,117, ,46.9, 
47,Brentwood,San Francisco Bay,1/27/2021,1700,027,0.00,A,0.07, ,14, ,,S,,S,,Q,,Q,20.3, ,111, ,46.8, 
47,Brentwood,San Francisco Bay,1/27/2021,1800,027,0.00,A,0.01, ,2, ,,S,,S,,Q,,Q,16.5, ,122, ,46.7, 
47,Brentwood,San Francisco Bay,1/27/2021,1900,027,0.00,A,0.03, ,0, ,,S,,S,,Q,,Q,14.8, ,134, ,46.6, 
47,Brentwood,San Francisco Bay,1/27/2021,2000,027,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,12.9, ,119, ,46.4, 
47,Brentwood,San Francisco Bay,1/27/2021,2100,027,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,5.2, ,111, ,46.3, 
47,Brentwood,San Francisco Bay,1/27/2021,2200,027,0.00,A,0.02, ,0, ,,S,,S,,Q,,Q,2.9, ,322, ,46.3, 
47,Brentwood,San Francisco Bay,1/27/2021,2300,027,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.4, ,80, ,46.4, 
47,Brentwood,San Francisco Bay,1/27/2021,2400,027,0.00,A,0.02, ,0, ,,S,,S,,Q,,Q,2.2, ,98, ,46.4, 
47,Brentwood,San Francisco Bay,1/28/2021,0100,028,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,9.5, ,125, ,46.5, 
47,Brentwood,San Francisco Bay,1/28/2021,0200,028,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,9.9, ,126, ,46.6, 
47,Brentwood,San Francisco Bay,1/28/2021,0300,028,0.00,A,0.04, ,0, ,,S,,S,,Q,,Q,8.9, ,133, ,46.7, 
47,Brentwood,San Francisco Bay,1/28/2021,0400,028,0.00,A,0.05, ,0, ,,S,,S,,Q,,Q,7.1, ,139, ,46.9, 
47,Brentwood,San Francisco Bay,1/28/2021,0500,028,0.00,A,0.02, ,0, ,,S,,S,,Q,,Q,7.7, ,124, ,47.0, 
47,Brentwood,San Francisco Bay,1/28/2021,0600,028,0.00,A,0.07, ,0, ,,S,,S,,Q,,Q,7.8, ,119, ,47.1, 
47,Brentwood,San Francisco Bay,1/28/2021,0700,028,0.00,A,0.07, ,0, ,,S,,S,,Q,,Q,6.8, ,126, ,47.1, 
47,Brentwood,San Francisco Bay,1/28/2021,0800,028,0.00,A,0.03, ,19, ,,S,,S,,Q,,Q,6.3, ,116, ,47.2, 
47,Brentwood,San Francisco Bay,1/28/2021,0900,028,0.00,A,0.02, ,99, ,,S,,S,,Q,,Q,8.5, ,113, ,47.2, 
47,Brentwood,San Francisco Bay,1/28/2021,1000,028,0.00,A,0.02, ,138, ,,S,,S,,Q,,Q,7.0, ,109, ,47.3, 
47,Brentwood,San Francisco Bay,1/28/2021,1100,028,0.01,A,0.11, ,91, ,,S,,S,,Q,,Q,5.2, ,100, ,47.6, 
47,Brentwood,San Francisco Bay,1/28/2021,1200,028,0.01,A,0.14, ,142, ,,S,,S,,Q,,Q,3.2, ,359, ,47.9, 
47,Brentwood,San Francisco Bay,1/28/2021,1300,028,0.01,A,0.00, ,178, ,,S,,S,,Q,,Q,5.7, ,100, ,48.2, 
47,Brentwood,San Francisco Bay,1/28/2021,1400,028,0.01,A,0.00, ,211, ,,S,,S,,Q,,Q,7.8, ,125, ,48.5, 
47,Brentwood,San Francisco Bay,1/28/2021,1500,028,0.01,A,0.00, ,277, ,,S,,S,,Q,,Q,7.4, ,126, ,48.7, 
47,Brentwood,San Francisco Bay,1/28/2021,1600,028,0.00,A,0.00, ,137, ,,S,,S,,Q,,Q,7.2, ,120, ,49.0, 
47,Brentwood,San Francisco Bay,1/28/2021,1700,028,0.00,A,0.00, ,68, ,,S,,S,,Q,,Q,8.5, ,117, ,49.1, 
47,Brentwood,San Francisco Bay,1/28/2021,1800,028,0.00,A,0.01, ,13, ,,S,,S,,Q,,Q,6.2, ,122, ,49.1, 
47,Brentwood,San Francisco Bay,1/28/2021,1900,028,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,6.7, ,117, ,49.0, 
47,Brentwood,San Francisco Bay,1/28/2021,2000,028,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,5.4, ,123, ,48.8, 
47,Brentwood,San Francisco Bay,1/28/2021,2100,028,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,6.0, ,113, ,48.7, 
47,Brentwood,San Francisco Bay,1/28/2021,2200,028,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,6.2, ,108, ,48.5, 
47,Brentwood,San Francisco Bay,1/28/2021,2300,028,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.4, ,109, ,48.3, 
47,Brentwood,San Francisco Bay,1/28/2021,2400,028,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.3, ,138, ,48.2, 
47,Brentwood,San Francisco Bay,1/29/2021,0100,029,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.9, ,96, ,48.0, 
47,Brentwood,San Francisco Bay,1/29/2021,0200,029,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,6.8, ,114, ,47.9, 
47,Brentwood,San Francisco Bay,1/29/2021,0300,029,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,6.6, ,124, ,47.8, 
47,Brentwood,San Francisco Bay,1/29/2021,0400,029,0.00,A,0.02, ,0, ,,S,,S,,Q,,Q,4.8, ,138, ,47.7, 
47,Brentwood,San Francisco Bay,1/29/2021,0500,029,0.00,A,0.02, ,0, ,,S,,S,,Q,,Q,2.1, ,205, ,47.6, 
47,Brentwood,San Francisco Bay,1/29/2021,0600,029,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.2, ,346, ,47.5, 
47,Brentwood,San Francisco Bay,1/29/2021,0700,029,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.3, ,169, ,47.3, 
47,Brentwood,San Francisco Bay,1/29/2021,0800,029,0.00,A,0.00, ,62, ,,S,,S,,Q,,Q,2.4, ,137, ,47.0, 
47,Brentwood,San Francisco Bay,1/29/2021,0900,029,0.00,A,0.00, ,231, ,,S,,S,,Q,,Q,1.8, ,164, ,46.7, 
47,Brentwood,San Francisco Bay,1/29/2021,1000,029,0.00,A,0.00, ,817, ,,S,,S,,Q,,Q,1.6, ,2, ,46.9, 
47,Brentwood,San Francisco Bay,1/29/2021,1100,029,0.01,A,0.00, ,726, ,,S,,S,,Q,,Q,4.5, ,6, ,47.9, 
47,Brentwood,San Francisco Bay,1/29/2021,1200,029,0.01,A,0.00, ,1183, ,,S,,S,,Q,,Q,4.1, ,22, ,49.2, 
47,Brentwood,San Francisco Bay,1/29/2021,1300,029,0.01,A,0.00, ,1464,Y,,S,,S,,Q,,Q,3.1, ,80, ,50.7, 
47,Brentwood,San Francisco Bay,1/29/2021,1400,029,0.01,A,0.00, ,764, ,,S,,S,,Q,,Q,5.2, ,349, ,52.4, 
47,Brentwood,San Francisco Bay,1/29/2021,1500,029,0.01,A,0.00, ,570, ,,S,,S,,Q,,Q,3.7, ,20, ,53.6, 
47,Brentwood,San Francisco Bay,1/29/2021,1600,029,0.00,A,0.00, ,596, ,,S,,S,,Q,,Q,2.7, ,62, ,54.0, 
47,Brentwood,San Francisco Bay,1/29/2021,1700,029,0.00,A,0.00, ,164, ,,S,,S,,Q,,Q,2.6, ,66, ,54.0, 
47,Brentwood,San Francisco Bay,1/29/2021,1800,029,0.00,A,0.00, ,10, ,,S,,S,,Q,,Q,2.7, ,13, ,53.7, 
47,Brentwood,San Francisco Bay,1/29/2021,1900,029,0.00,A,0.00, ,1, ,,S,,S,,Q,,Q,1.7, ,5, ,53.1, 
47,Brentwood,San Francisco Bay,1/29/2021,2000,029,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.3, ,225, ,52.3, 
47,Brentwood,San Francisco Bay,1/29/2021,2100,029,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.5, ,241, ,51.6, 
47,Brentwood,San Francisco Bay,1/29/2021,2200,029,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.2, ,228, ,50.9, 
47,Brentwood,San Francisco Bay,1/29/2021,2300,029,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.6, ,253, ,50.3, 
47,Brentwood,San Francisco Bay,1/29/2021,2400,029,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.8, ,128, ,49.9, 
47,Brentwood,San Francisco Bay,1/30/2021,0100,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.5, ,47, ,49.5, 
47,Brentwood,San Francisco Bay,1/30/2021,0200,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.1, ,196, ,49.1, 
47,Brentwood,San Francisco Bay,1/30/2021,0300,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.8, ,202, ,48.7, 
47,Brentwood,San Francisco Bay,1/30/2021,0400,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.8, ,161, ,48.5, 
47,Brentwood,San Francisco Bay,1/30/2021,0500,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.3, ,105, ,48.3, 
47,Brentwood,San Francisco Bay,1/30/2021,0600,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.2, ,175, ,48.1, 
47,Brentwood,San Francisco Bay,1/30/2021,0700,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.3, ,95, ,48.0, 
47,Brentwood,San Francisco Bay,1/30/2021,0800,030,0.00,A,0.00, ,54, ,,S,,S,,Q,,Q,1.4, ,24, ,47.8, 
47,Brentwood,San Francisco Bay,1/30/2021,0900,030,0.00,A,0.00, ,272, ,,S,,S,,Q,,Q,1.2, ,61, ,47.7, 
47,Brentwood,San Francisco Bay,1/30/2021,1000,030,0.00,A,0.00, ,521, ,,S,,S,,Q,,Q,1.4, ,84, ,47.9, 
47,Brentwood,San Francisco Bay,1/30/2021,1100,030,0.01,A,0.00, ,884, ,,S,,S,,Q,,Q,2.4, ,60, ,48.6, 
47,Brentwood,San Francisco Bay,1/30/2021,1200,030,0.01,A,0.00, ,1183, ,,S,,S,,Q,,Q,4.3, ,53, ,50.0, 
47,Brentwood,San Francisco Bay,1/30/2021,1300,030,0.01,A,0.00, ,1223, ,,S,,S,,Q,,Q,5.0, ,90, ,51.7, 
47,Brentwood,San Francisco Bay,1/30/2021,1400,030,0.01,A,0.00, ,1142, ,,S,,S,,Q,,Q,5.7, ,105, ,53.1, 
47,Brentwood,San Francisco Bay,1/30/2021,1500,030,0.01,A,0.00, ,909, ,,S,,S,,Q,,Q,6.6, ,113, ,54.2, 
47,Brentwood,San Francisco Bay,1/30/2021,1600,030,0.00,A,0.00, ,502, ,,S,,S,,Q,,Q,7.8, ,114, ,54.7, 
47,Brentwood,San Francisco Bay,1/30/2021,1700,030,0.00,A,0.00, ,109, ,,S,,S,,Q,,Q,6.7, ,111, ,54.8, 
47,Brentwood,San Francisco Bay,1/30/2021,1800,030,0.00,A,0.00, ,9, ,,S,,S,,Q,,Q,5.2, ,110, ,54.7, 
47,Brentwood,San Francisco Bay,1/30/2021,1900,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,6.5, ,107, ,54.3, 
47,Brentwood,San Francisco Bay,1/30/2021,2000,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.6, ,126, ,53.7, 
47,Brentwood,San Francisco Bay,1/30/2021,2100,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.8, ,153, ,53.2, 
47,Brentwood,San Francisco Bay,1/30/2021,2200,030,0.00,A,0.00, ,2, ,,S,,S,,Q,,Q,2.0, ,132, ,52.7, 
47,Brentwood,San Francisco Bay,1/30/2021,2300,030,0.00,A,0.00, ,1, ,,S,,S,,Q,,Q,2.1, ,201, ,52.3, 
47,Brentwood,San Francisco Bay,1/30/2021,2400,030,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.9, ,273, ,51.8, 
47,Brentwood,San Francisco Bay,1/31/2021,0100,031,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.7, ,287, ,51.4, 
47,Brentwood,San Francisco Bay,1/31/2021,0200,031,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.0, ,197, ,51.0, 
47,Brentwood,San Francisco Bay,1/31/2021,0300,031,0.00,A,0.00, ,1, ,,S,,S,,Q,,Q,2.9, ,82, ,50.8, 
47,Brentwood,San Francisco Bay,1/31/2021,0400,031,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.4, ,202, ,50.6, 
47,Brentwood,San Francisco Bay,1/31/2021,0500,031,0.00,A,0.00, ,1, ,,S,,S,,Q,,Q,1.6, ,337, ,50.5, 
47,Brentwood,San Francisco Bay,1/31/2021,0600,031,0.00,A,0.00, ,1, ,,S,,S,,Q,,Q,1.7, ,63, ,50.3, 
47,Brentwood,San Francisco Bay,1/31/2021,0700,031,0.00,A,0.00, ,1, ,,S,,S,,Q,,Q,1.3, ,116, ,50.2, 
47,Brentwood,San Francisco Bay,1/31/2021,0800,031,0.00,A,0.00, ,70, ,,S,,S,,Q,,Q,2.2, ,180, ,50.1, 
47,Brentwood,San Francisco Bay,1/31/2021,0900,031,0.00,A,0.00, ,397, ,,S,,S,,Q,,Q,1.7, ,197, ,49.9, 
47,Brentwood,San Francisco Bay,1/31/2021,1000,031,0.00,A,0.00, ,709, ,,S,,S,,Q,,Q,2.9, ,93, ,50.1, 
47,Brentwood,San Francisco Bay,1/31/2021,1100,031,0.01,A,0.00, ,906, ,,S,,S,,Q,,Q,2.6, ,61, ,50.9, 
47,Brentwood,San Francisco Bay,1/31/2021,1200,031,0.01,A,0.00, ,1141, ,,S,,S,,Q,,Q,3.8, ,81, ,52.2, 
47,Brentwood,San Francisco Bay,1/31/2021,1300,031,0.01,A,0.00, ,1119, ,,S,,S,,Q,,Q,3.2, ,81, ,53.7, 
47,Brentwood,San Francisco Bay,1/31/2021,1400,031,0.01,A,0.00, ,873, ,,S,,S,,Q,,Q,5.1, ,115, ,55.1, 
47,Brentwood,San Francisco Bay,1/31/2021,1500,031,0.01,A,0.00, ,717, ,,S,,S,,Q,,Q,4.4, ,101, ,56.1, 
47,Brentwood,San Francisco Bay,1/31/2021,1600,031,0.00,A,0.00, ,411, ,,S,,S,,Q,,Q,5.0, ,98, ,56.7, 
47,Brentwood,San Francisco Bay,1/31/2021,1700,031,0.00,A,0.00, ,159, ,,S,,S,,Q,,Q,5.0, ,93, ,56.9, 
47,Brentwood,San Francisco Bay,1/31/2021,1800,031,0.00,A,0.00, ,15, ,,S,,S,,Q,,Q,4.5, ,105, ,56.7, 
47,Brentwood,San Francisco Bay,1/31/2021,1900,031,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.6, ,118, ,56.3, 
47,Brentwood,San Francisco Bay,1/31/2021,2000,031,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.3, ,159, ,55.9, 
47,Brentwood,San Francisco Bay,1/31/2021,2100,031,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.1, ,129, ,55.5, 
47,Brentwood,San Francisco Bay,1/31/2021,2200,031,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.2, ,152, ,55.1, 
47,Brentwood,San Francisco Bay,1/31/2021,2300,031,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.2, ,75, ,54.7, 
47,Brentwood,San Francisco Bay,1/31/2021,2400,031,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.0, ,177, ,54.3, 
47,Brentwood,San Francisco Bay,2/1/2021,0100,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.0, ,330, ,54.0, 
47,Brentwood,San Francisco Bay,2/1/2021,0200,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.7, ,280, ,53.6, 
47,Brentwood,San Francisco Bay,2/1/2021,0300,032,0.00,A,0.00, ,2, ,,S,,S,,Q,,Q,2.6, ,295, ,53.2, 
47,Brentwood,San Francisco Bay,2/1/2021,0400,032,0.00,A,0.00, ,2, ,,S,,S,,Q,,Q,3.3, ,288, ,52.8, 
47,Brentwood,San Francisco Bay,2/1/2021,0500,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.5, ,283, ,52.3, 
47,Brentwood,San Francisco Bay,2/1/2021,0600,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.4, ,154, ,51.8, 
47,Brentwood,San Francisco Bay,2/1/2021,0700,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,1.5, ,192, ,51.2, 
47,Brentwood,San Francisco Bay,2/1/2021,0800,032,0.00,A,0.00, ,25, ,,S,,S,,Q,,Q,2.0, ,200, ,50.8, 
47,Brentwood,San Francisco Bay,2/1/2021,0900,032,0.00,A,0.00, ,168, ,,S,,S,,Q,,Q,4.0, ,231, ,50.4, 
47,Brentwood,San Francisco Bay,2/1/2021,1000,032,0.00,A,0.00, ,303, ,,S,,S,,Q,,Q,3.2, ,286, ,50.3, 
47,Brentwood,San Francisco Bay,2/1/2021,1100,032,0.01,A,0.00, ,726, ,,S,,S,,Q,,Q,2.0, ,40, ,50.6, 
47,Brentwood,San Francisco Bay,2/1/2021,1200,032,0.01,A,0.00, ,958, ,,S,,S,,Q,,Q,3.3, ,67, ,51.7, 
47,Brentwood,San Francisco Bay,2/1/2021,1300,032,0.01,A,0.00, ,1231, ,,S,,S,,Q,,Q,4.7, ,37, ,53.2, 
47,Brentwood,San Francisco Bay,2/1/2021,1400,032,0.01,A,0.00, ,1149, ,,S,,S,,Q,,Q,5.0, ,32, ,54.8, 
47,Brentwood,San Francisco Bay,2/1/2021,1500,032,0.01,A,0.00, ,411, ,,S,,S,,Q,,Q,14.5, ,204, ,56.0, 
47,Brentwood,San Francisco Bay,2/1/2021,1600,032,0.00,A,0.00, ,633, ,,S,,S,,Q,,Q,18.9, ,203, ,56.3, 
47,Brentwood,San Francisco Bay,2/1/2021,1700,032,0.00,A,0.00, ,295, ,,S,,S,,Q,,Q,17.3, ,200, ,56.2, 
47,Brentwood,San Francisco Bay,2/1/2021,1800,032,0.00,A,0.00, ,13, ,,S,,S,,Q,,Q,12.3, ,196, ,56.0, 
47,Brentwood,San Francisco Bay,2/1/2021,1900,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,9.3, ,192, ,55.7, 
47,Brentwood,San Francisco Bay,2/1/2021,2000,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,8.4, ,168, ,55.2, 
47,Brentwood,San Francisco Bay,2/1/2021,2100,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.6, ,115, ,54.7, 
47,Brentwood,San Francisco Bay,2/1/2021,2200,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.0, ,90, ,54.3, 
47,Brentwood,San Francisco Bay,2/1/2021,2300,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.4, ,231, ,54.0, 
47,Brentwood,San Francisco Bay,2/1/2021,2400,032,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.9, ,69, ,53.8, 
47,Brentwood,San Francisco Bay,2/2/2021,0100,033,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.7, ,146, ,53.6, 
47,Brentwood,San Francisco Bay,2/2/2021,0200,033,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.9, ,46, ,53.5, 
47,Brentwood,San Francisco Bay,2/2/2021,0300,033,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,2.8, ,336, ,53.5, 
47,Brentwood,San Francisco Bay,2/2/2021,0400,033,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.6, ,11, ,53.4, 
47,Brentwood,San Francisco Bay,2/2/2021,0500,033,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.3, ,145, ,53.3, 
47,Brentwood,San Francisco Bay,2/2/2021,0600,033,0.00,A,0.01, ,0, ,,S,,S,,Q,,Q,3.2, ,115, ,53.2, 
47,Brentwood,San Francisco Bay,2/2/2021,0700,033,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,3.4, ,65, ,53.2, 
47,Brentwood,San Francisco Bay,2/2/2021,0800,033,0.00,A,0.00, ,21, ,,S,,S,,Q,,Q,3.9, ,115, ,53.1, 
47,Brentwood,San Francisco Bay,2/2/2021,0900,033,0.00,A,0.01, ,138, ,,S,,S,,Q,,Q,2.1, ,148, ,53.0, 
47,Brentwood,San Francisco Bay,2/2/2021,1000,033,0.00,A,0.01, ,180, ,,S,,S,,Q,,Q,2.1, ,74, ,53.0, 
47,Brentwood,San Francisco Bay,2/2/2021,1100,033,0.01,A,0.00, ,379, ,,S,,S,,Q,,Q,2.7, ,54, ,53.3, 
47,Brentwood,San Francisco Bay,2/2/2021,1200,033,0.01,A,0.00, ,790, ,,S,,S,,Q,,Q,4.1, ,109, ,53.9, 
47,Brentwood,San Francisco Bay,2/2/2021,1300,033,0.01,A,0.00, ,571, ,,S,,S,,Q,,Q,4.1, ,100, ,54.8, 
47,Brentwood,San Francisco Bay,2/2/2021,1400,033,0.01,A,0.00, ,724, ,,S,,S,,Q,,Q,3.7, ,119, ,55.7, 
47,Brentwood,San Francisco Bay,2/2/2021,1500,033,0.01,A,0.00, ,440, ,,S,,S,,Q,,Q,5.0, ,65, ,56.5, 
47,Brentwood,San Francisco Bay,2/2/2021,1600,033,0.00,A,0.00, ,417, ,,S,,S,,Q,,Q,4.4, ,38, ,57.1, 
47,Brentwood,San Francisco Bay,2/2/2021,1700,033,0.00,A,0.00, ,405, ,,S,,S,,Q,,Q,4.5, ,73, ,57.3, 
47,Brentwood,San Francisco Bay,2/2/2021,1800,033,0.00,A,0.00, ,72, ,,S,,S,,Q,,Q,4.5, ,79, ,57.3, 
47,Brentwood,San Francisco Bay,2/2/2021,1900,033,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.1, ,278, ,57.0, 
47,Brentwood,San Francisco Bay,2/2/2021,2000,033,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.1, ,306, ,56.4, 
47,Brentwood,San Francisco Bay,2/2/2021,2100,033,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.4, ,285, ,55.7, 
47,Brentwood,San Francisco Bay,2/2/2021,2200,033,0.00,A,0.00, ,1, ,,S,,S,,Q,,Q,4.5, ,264, ,54.9, 
47,Brentwood,San Francisco Bay,2/2/2021,2300,033,0.00,A,0.00, ,2, ,,S,,S,,Q,,Q,4.8, ,228, ,54.2, 
47,Brentwood,San Francisco Bay,2/2/2021,2400,033,0.00,A,0.00, ,1, ,,S,,S,,Q,,Q,3.7, ,241, ,53.5, 
47,Brentwood,San Francisco Bay,2/3/2021,0100,034,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.4, ,190, ,52.7, 
47,Brentwood,San Francisco Bay,2/3/2021,0200,034,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,2.9, ,290, ,52.1, 
47,Brentwood,San Francisco Bay,2/3/2021,0300,034,0.00,A,0.00, ,0, ,,S,,S,,Q,,Q,4.0, ,233, ,51.4, 
